C concentration (weight%),Si concentration (weight%),Mn concentration (weight%),S concentration (weight%),P concentration (weight%),V concentration (weight%),O concentration (ppm/weight),Ti concentration (ppm/weight),N concentration (ppm/weight),Al concentration (ppm/weight),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),AC,electrode positive,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_ShMA,Type of weld_TSA
-1.200472131160644,0.1821883751992851,-1.1032360441350322,-0.23452976690531024,-0.11010119616063897,1.5429809679915314e-17,-1.5678428802107574,-0.41640609934367284,-0.32508400268288534,0.6872560595034596,1.7306515166760215,0.44444147010198376,0.18439788067294818,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,1.8094798782240862,,,,,,False,True,False,False,False,False,False,True,False,False,False
-1.200472131160644,0.26700670230081397,-1.023767415724065,-0.23452976690531024,-0.11010119616063897,1.5429809679915314e-17,-1.7034069710099513,-0.31351638059780623,-0.32508400268288534,0.616786154881695,1.8312648810296492,0.44444147010198376,1.1538158237082463,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,1.356045178707163,,,,,,False,True,False,False,False,False,False,True,False,False,False
-1.200472131160644,0.26700670230081397,-0.9442987873130975,-0.23452976690531024,-0.06200226711030569,1.5429809679915314e-17,-1.5678428802107574,-0.41640609934367284,-0.32508400268288534,0.4758463456381658,1.8312648810296492,0.44444147010198376,2.123233766743544,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.978182929109727,,,,,,False,True,False,False,False,False,False,True,False,False,False
-1.200472131160644,0.26700670230081397,-0.9178092445094416,-0.23452976690531024,-0.06200226711030569,1.5429809679915314e-17,-1.6356249256103543,-0.31351638059780623,-0.32508400268288534,0.4053764410164012,1.8312648810296492,0.44444147010198376,2.6452280437625513,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.8054459007223277,,,,,,False,True,False,False,False,False,False,True,False,False,False
-1.200472131160644,0.5214616836054006,-0.28206021722170166,-0.31870662543294803,-0.013903338059972474,1.5429809679915314e-17,-1.5000608348111606,-0.21062666185193957,-0.4304627571550615,0.4053764410164012,1.8312648810296492,0.44444147010198376,0.18439788067294818,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.8810183506418149,,,,,,False,True,False,False,False,False,False,True,False,False,False
-1.200472131160644,0.4366433565038717,-0.2555706744180458,-0.4028834839605858,0.03419559099036082,1.5429809679915314e-17,-1.5000608348111606,-0.31351638059780623,-0.4304627571550615,0.33490653639463663,1.8312648810296492,0.44444147010198376,1.1538158237082463,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.481563972495954,,,,,,False,True,False,False,False,False,False,True,False,False,False
-1.200472131160644,0.5214616836054006,-0.28206021722170166,-0.31870662543294803,-0.013903338059972474,1.5429809679915314e-17,-1.5000608348111606,-0.21062666185193957,-0.32508400268288534,0.264436631772872,1.8312648810296492,0.44444147010198376,2.123233766743544,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.3951954583022544,,,,,,False,True,False,False,False,False,False,True,False,False,False
-1.200472131160644,0.6062800107069294,-0.22908113161438998,-0.31870662543294803,0.03419559099036082,1.5429809679915314e-17,-1.5678428802107574,-0.21062666185193957,-0.4304627571550615,0.264436631772872,1.8312648810296492,0.44444147010198376,2.6452280437625513,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.3520112012054045,,,,,,False,True,False,False,False,False,False,True,False,False,False
-0.28639199173548074,1.7089182630268038,1.3602914366049588,0.1863545257328788,0.13039344909102732,-0.17743478817957928,-1.798301834569387,1.64138827557366,-0.5990687643105433,0.7577259641252241,2.0324916097369052,0.29095806933284885,2.272374988748975,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,-0.5224700050058044,0.47090989347781825,0.9832247971843439,-0.5166588612688856,0.18135289783145309,-1.0242002857972108,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,2.217828225635976,1.6781659502488289,0.27053138426051654,0.13039344909102732,-0.17743478817957928,-1.9406441299085406,1.5384985568277931,-0.5990687643105433,0.9691356779905178,2.0324916097369052,0.29095806933284885,2.272374988748975,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,-0.03664711266624391,1.1028038662687822,0.7791694050871015,-1.5220885172325946,1.2064420990116644,-1.0242002857972108,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,2.4722832069405625,1.7311450358561407,0.27053138426051654,0.13039344909102732,-0.17743478817957928,-1.8118582436493065,1.5384985568277931,-0.5990687643105433,0.8281958687469887,2.0324916097369052,0.29095806933284885,2.272374988748975,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.1360899157211554,1.3284802851226978,0.7791694050871015,-2.0806605483235443,0.8185705093759087,-1.0242002857972108,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,2.1330098985344472,1.651676407445173,0.27053138426051654,0.13039344909102732,-0.17743478817957928,-1.8321928572691855,1.5384985568277931,-0.5885308888633257,0.8986657733687533,2.0324916097369052,0.29095806933284885,2.272374988748975,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.12529385144694294,1.272061180409219,0.7791694050871015,-1.9689461421053542,0.652339828103442,-1.0242002857972108,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,2.217828225635976,1.6781659502488289,0.27053138426051654,0.08229452004069403,-0.17743478817957928,-1.8525274708890647,1.7442779943195266,-0.6517581415466314,0.9691356779905178,2.0324916097369052,0.29095806933284885,2.272374988748975,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,-0.11221956258573111,1.5203052411485263,0.3710586208926168,-2.5275181731963037,1.2618523261024865,-1.0242002857972108,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,2.4722832069405625,1.7046554930524846,0.27053138426051654,0.17849237814136062,-0.17743478817957928,-1.9609787435284196,1.4356088380819265,-0.6201445152049786,0.9691356779905178,2.0324916097369052,0.29095806933284885,2.272374988748975,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,-0.06903530548888127,1.6557110924608756,0.16700322879537446,-2.8626613918508736,1.4557881209203645,-1.0242002857972108,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,2.4722832069405625,1.651676407445173,0.27053138426051654,0.03419559099036082,-0.17743478817957928,-1.7372979937097497,1.5384985568277931,-0.4620763834967143,0.6872560595034596,2.0324916097369052,0.29095806933284885,2.272374988748975,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.049721401527455744,1.5880081668047008,-0.03705216330186787,-2.6392325794144935,0.9570960771029643,-1.0242002857972108,False,True,False,False,False,False,False,True,False,False,False
-0.28639199173548074,2.217828225635976,1.7046554930524846,0.27053138426051654,0.03419559099036082,-0.17743478817957928,-2.001647970768178,1.7442779943195266,-0.5674551379688905,0.6872560595034596,2.0324916097369052,0.29095806933284885,2.272374988748975,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.049721401527455744,2.4117270956214933,-0.44516294749635255,-3.421233422941823,1.7882494834652978,-1.0242002857972108,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,2.811556515346678,1.8900822926780751,0.27053138426051654,0.08229452004069403,-0.17743478817957928,-1.9880915616882584,1.8471677130653932,-0.6306823906521961,0.8986657733687533,2.0324916097369052,0.29095806933284885,2.272374988748975,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.3412151369311921,2.626119693532713,-0.03705216330186787,-2.304089360759924,1.871364824101531,-1.0242002857972108,False,True,False,False,False,False,False,True,False,False,False
0.6276881476896821,2.5571015340420913,1.8371032070707634,0.27053138426051654,0.08229452004069403,-0.17743478817957928,-1.8728620845089436,1.7442779943195266,-0.5779930134161081,0.616786154881695,2.0324916097369052,0.29095806933284885,2.272374988748975,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,-0.4792857479089546,1.8588198694293998,0.5751140129898592,-3.0860902042872533,1.9821852782831755,-1.0242002857972108,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,2.896374842448207,1.9430613782853867,0.27053138426051654,0.08229452004069403,-0.17743478817957928,-2.028760788928017,2.0529471505571264,-0.5674551379688905,0.8281958687469887,2.0324916097369052,0.29095806933284885,2.272374988748975,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,-0.23097626960206813,2.3778756327934056,0.16700322879537446,-3.309519016723633,2.3700568679189313,-1.0242002857972108,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,2.981193169549736,1.9430613782853867,0.27053138426051654,0.08229452004069403,-0.17743478817957928,-2.0965428343276136,2.155836869302993,-0.5885308888633257,1.1805453918558115,2.0324916097369052,0.29095806933284885,2.272374988748975,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.3843993940280419,3.077472531240544,-1.0573291237880795,-4.873520703778292,2.4808773221005755,-1.0242002857972108,False,True,False,False,False,False,False,True,False,False,False
-0.28639199173548074,0.0973700480977567,-0.6794033592765393,1.4490074036474458,0.37088809434269365,-0.18552099756300444,-1.1432706930975064e-16,-0.10773694310607294,-0.2197052482107092,-0.4754973667556561,-1.3512698619843427e-16,-2.252116436640571e-16,0.7063921576919551,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,-0.5850871777962369,-0.7499995325218661,0.26903092484399566,0.15362757604025376,,,False,True,False,False,True,False,False,False,False,False,False
-0.28639199173548074,0.0973700480977567,-0.6794033592765393,1.4490074036474458,0.37088809434269365,-0.18552099756300444,-1.1432706930975064e-16,-0.10773694310607294,-0.2197052482107092,-0.4754973667556561,-1.3512698619843427e-16,-2.252116436640571e-16,0.7063921576919551,1.1170975241459389,1.0797044029949066,-0.5223710161386322,-0.8603868167886545,-0.8617093598545541,0.6771417090384804,0.2094847791493487,,,False,True,False,False,True,False,False,False,False,False,False
-0.7434320614480627,-0.411539914511416,-1.7389850714227717,1.1964768280645324,1.3328666753493588,-0.17743478817957928,-1.1432706930975064e-16,-0.10773694310607294,-0.4304627571550615,-0.4754973667556561,-1.3512698619843427e-16,-2.252116436640571e-16,0.3335391026783788,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,-0.3734843180216724,-0.3629644741873999,0.3710586208926168,-0.12565843950522096,,,False,True,False,False,True,False,False,False,False,False,False
-0.7434320614480627,-0.411539914511416,-1.7389850714227717,1.1964768280645324,1.3328666753493588,-0.17743478817957928,-1.1432706930975064e-16,-0.10773694310607294,-0.4304627571550615,-0.4754973667556561,-1.3512698619843427e-16,-2.252116436640571e-16,0.3335391026783788,1.1170975241459389,1.0797044029949066,-0.5223710161386322,-0.8603868167886545,-0.7499995325218661,-0.3431352514477314,-0.2932300488325058,,,False,True,False,False,True,False,False,False,False,False,False
0.6276881476896821,0.7759166649099867,-0.7323824448838506,0.10217766720524092,2.150548469205024,-0.189564102254717,-1.1432706930975064e-16,0.6124910881149935,0.5179460330945239,-0.4402624144447738,-1.3512698619843427e-16,-2.252116436640571e-16,0.5572509356865244,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,-0.20398610891653698,-0.25238302894898174,0.3710586208926168,0.2653419822584437,,,False,True,False,False,True,False,False,False,False,False,False
0.6276881476896821,0.7759166649099867,-0.7323824448838506,0.10217766720524092,2.150548469205024,-0.189564102254717,-1.1432706930975064e-16,0.6124910881149935,0.5179460330945239,-0.4402624144447738,-1.3512698619843427e-16,-2.252116436640571e-16,0.5572509356865244,1.1170975241459389,1.0797044029949066,-0.5223710161386322,-0.9661882466759367,-0.6179788274923249,-0.3431352514477314,0.3211991853675386,,,False,True,False,False,True,False,False,False,False,False,False
0.17064807797710066,0.012551720996227842,-1.4740896433862136,0.4388851013157921,0.6113827395943597,-0.189564102254717,-1.1432706930975064e-16,1.2298294005901933,0.30718852415017156,-0.4050274621338915,-1.3512698619843427e-16,-2.252116436640571e-16,0.4826803246838091,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,-0.07659255048082987,-0.05378778035753568,0.3710586208926168,0.15362757604025376,,,False,True,False,False,True,False,False,False,False,False,False
0.17064807797710066,0.012551720996227842,-1.4740896433862136,0.4388851013157921,0.6113827395943597,-0.189564102254717,-1.1432706930975064e-16,1.2298294005901933,0.30718852415017156,-0.4050274621338915,-1.3512698619843427e-16,-2.252116436640571e-16,0.4826803246838091,1.1170975241459389,1.0797044029949066,-0.5223710161386322,-0.10898074330346724,0.04663822603245654,-0.7104349572227677,0.23182766039298702,,,False,True,False,False,True,False,False,False,False,False,False
-0.28639199173548074,2.3874648798390337,-0.3615288456326692,1.2806536865921703,0.6113827395943597,-0.16934857879615411,-1.1432706930975064e-16,-0.16947077435359292,-0.17755374642183872,-0.22885270057948007,-1.3512698619843427e-16,-2.252116436640571e-16,0.78096276869467,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,-0.3313796673522441,-0.14180158371056228,-0.44516294749635255,-0.013944033287031074,,,False,True,False,False,True,False,False,False,False,False,False
-0.28639199173548074,2.3874648798390337,-0.3615288456326692,1.2806536865921703,0.6113827395943597,-0.16934857879615411,-1.1432706930975064e-16,-0.16947077435359292,-0.17755374642183872,-0.22885270057948007,-1.3512698619843427e-16,-2.252116436640571e-16,0.78096276869467,1.1170975241459389,1.0797044029949066,-0.5223710161386322,-0.5850871777962369,-0.4633904805773921,-0.3431352514477314,0.041913169822063875,,,False,True,False,False,True,False,False,False,False,False,False
-0.28639199173548074,-1.005268204222118,-1.2091942153496555,0.10217766720524092,-0.11010119616063897,-0.1976503116381422,-1.1432706930975064e-16,-0.8279649743271393,0.8340822965110524,-0.23589969104165653,-1.3512698619843427e-16,-2.252116436640571e-16,0.6318215466892397,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,-0.511673940731592,-0.4961135613112109,1.3913355813788286,0.3770563884766336,,,False,True,False,False,True,False,False,False,False,False,False
-0.28639199173548074,-1.005268204222118,-1.2091942153496555,0.10217766720524092,-0.11010119616063897,-0.1976503116381422,-1.1432706930975064e-16,-0.8279649743271393,0.8340822965110524,-0.23589969104165653,-1.3512698619843427e-16,-2.252116436640571e-16,0.6318215466892397,1.1170975241459389,1.0797044029949066,-0.5223710161386322,-1.5178671310881928,-1.2374605972463233,,0.4887707946948235,,,False,True,False,False,True,False,False,False,False,False,False
0.6276881476896821,0.9455533191130444,-0.8118510732948182,0.018000808677603185,0.659481668644693,-0.1976503116381422,-1.1432706930975064e-16,1.2298294005901933,-0.4304627571550615,-0.10200687226030382,-1.3512698619843427e-16,-2.252116436640571e-16,0.03525665866751772,-1.3528855154742774,-1.0231261752080394,-0.8570593605065147,-0.2547276110053354,-0.3042886052853826,-0.44516294749635255,-0.06980123639612602,,,False,True,False,False,True,False,False,False,False,False,False
0.17064807797710066,0.1821883751992851,-1.4740896433862136,0.018000808677603185,0.37088809434269365,-0.15721926472101636,-1.1432706930975064e-16,-0.41640609934367284,-0.11432649373853303,0.33490653639463663,-1.3512698619843427e-16,-2.252116436640571e-16,0.03525665866751772,-1.599883819436299,-1.0231261752080394,-0.8570593605065147,-0.6109977320543465,-0.6766546963943435,-0.7308404964324916,0.041913169822063875,,,False,True,False,False,True,False,False,False,False,False,False
-0.7434320614480627,1.7089182630268038,-0.14961250320342304,0.27053138426051654,0.08229452004069403,-0.1976503116381422,-1.1432706930975064e-16,-0.8279649743271393,-0.11432649373853303,-0.320463576587774,-1.3512698619843427e-16,-2.252116436640571e-16,0.03525665866751772,-1.3528855154742774,-1.0231261752080394,-0.8570593605065147,0.4632106632297924,0.3456594810138948,-0.24110755539911022,-0.13682988012703934,,,False,True,False,False,True,False,False,False,False,False,False
-0.28639199173548074,1.2000083004176305,-0.9442987873130975,0.27053138426051654,0.5151848814936933,-0.17743478817957928,-1.1432706930975064e-16,-0.004847224360206303,0.09643101520581927,-0.41912144305824445,-1.3512698619843427e-16,-2.252116436640571e-16,0.03525665866751772,-1.3528855154742774,-1.0231261752080394,-0.8570593605065147,-0.3443349444812989,-0.3042886052853826,-0.8328681924811128,0.08659893230934047,,,False,True,False,False,True,False,False,False,False,False,False
-0.28639199173548074,1.2000083004176305,-0.28206021722170166,0.10217766720524092,0.32278916529236035,-0.17743478817957928,-1.1432706930975064e-16,1.2298294005901933,0.8340822965110524,-0.3486515384364799,-1.3512698619843427e-16,-2.252116436640571e-16,0.10982726967023286,-1.599883819436299,-1.0231261752080394,-0.8570593605065147,0.5474199645686503,0.5329709086626451,-1.0573291237880795,-0.829459198679817,,,False,True,False,False,True,False,False,False,False,False,False
0.17064807797710066,1.3696449546206884,-0.8118510732948182,0.3547082427881544,0.7556795267453597,-0.1976503116381422,-1.1432706930975064e-16,-0.31351638059780623,0.6233247875667001,0.03893293698322536,-1.3512698619843427e-16,-2.252116436640571e-16,0.10982726967023286,-1.3528855154742774,-1.0231261752080394,-0.8570593605065147,-0.2547276110053354,-0.21176127355527666,-1.1593568198367008,-0.15917276137067762,,,False,True,False,False,True,False,False,False,False,False,False
-1.200472131160644,-0.6659948958160026,-0.14961250320342304,0.4388851013157921,0.5151848814936933,-0.189564102254717,-1.1432706930975064e-16,-0.5192958180895395,0.30718852415017156,0.01779196559669598,-1.3512698619843427e-16,-2.252116436640571e-16,0.4826803246838091,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,-0.9672678531033575,-1.0388653486548778,1.3913355813788286,0.15362757604025376,,,False,True,False,False,False,False,False,True,False,False,False
-1.200472131160644,-0.6659948958160026,-0.14961250320342304,0.4388851013157921,0.5151848814936933,-0.189564102254717,-1.1432706930975064e-16,-0.5192958180895395,0.30718852415017156,0.01779196559669598,-1.3512698619843427e-16,-2.252116436640571e-16,0.4826803246838091,-0.11789399566416926,1.0797044029949066,-0.5223710161386322,-1.3267767934346324,-1.2814674989228372,0.6771417090384804,-0.12565843950522096,,,False,True,False,False,False,False,False,True,False,False,False
1.084728217402264,-1.2597231855267041,1.0424169229610893,0.4388851013157921,0.7556795267453597,-0.189564102254717,-1.1432706930975064e-16,-0.6221855368354061,-0.00894773926635688,-0.15838279595771548,-1.3512698619843427e-16,-2.252116436640571e-16,0.4826803246838091,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,1.2999056444812578,1.4627577543407775,-0.3431352514477314,-0.3490872519416008,,,False,True,False,False,False,False,False,True,False,False,False
1.084728217402264,-1.2597231855267041,1.0424169229610893,0.4388851013157921,0.7556795267453597,-0.189564102254717,-1.1432706930975064e-16,-0.6221855368354061,-0.00894773926635688,-0.15838279595771548,-1.3512698619843427e-16,-2.252116436640571e-16,0.4826803246838091,-0.11789399566416926,1.0797044029949066,-0.5223710161386322,1.0246060054888402,1.1084457767401301,-0.13907985935048905,-0.4608016581597907,,,False,True,False,False,False,False,False,True,False,False,False
0.6276881476896821,-0.411539914511416,0.8305005805318425,0.4388851013157921,1.5252623915506915,-0.18754254990886074,-1.1432706930975064e-16,-0.004847224360206303,-0.00894773926635688,0.15873177484022516,-1.3512698619843427e-16,-2.252116436640571e-16,0.4826803246838091,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.3250210405198734,0.5555385505480367,0.26903092484399566,-0.6283732674870756,,,False,True,False,False,False,False,False,True,False,False,False
0.6276881476896821,-0.411539914511416,0.8305005805318425,0.4388851013157921,1.5252623915506915,-0.18754254990886074,-1.1432706930975064e-16,-0.004847224360206303,-0.00894773926635688,0.15873177484022516,-1.3512698619843427e-16,-2.252116436640571e-16,0.4826803246838091,-0.11789399566416926,1.0797044029949066,-0.5223710161386322,0.5582160288428627,0.5002478279288276,0.26903092484399566,-0.5725160643779805,,,False,True,False,False,False,False,False,True,False,False,False
1.9988083568274269,-0.920449877120589,0.08879338202947955,2.206599130396186,0.27469023624202704,-0.1976503116381422,-1.1432706930975064e-16,-0.8279649743271393,-0.00894773926635688,0.05302691790757827,-1.3512698619843427e-16,-2.252116436640571e-16,-0.03931395233519759,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,-0.28927501668281513,-0.10907850297674476,1.1872801892815863,-0.12565843950522096,,,False,True,False,False,False,False,False,True,False,False,False
1.9988083568274269,-0.920449877120589,0.08879338202947955,2.206599130396186,0.27469023624202704,-0.1976503116381422,-1.1432706930975064e-16,-0.8279649743271393,-0.00894773926635688,0.05302691790757827,-1.3512698619843427e-16,-2.252116436640571e-16,-0.03931395233519759,-0.11789399566416926,1.0797044029949066,-0.5223710161386322,-1.0406810901680024,-0.7172764517880472,1.3913355813788286,0.3211991853675386,,,False,True,False,False,False,False,False,True,False,False,False
3.369928565965172,-0.07226660610530103,-0.017164789185143824,0.6072388183710679,0.5632838105440267,-0.1976503116381422,-1.1432706930975064e-16,-0.8279649743271393,-0.12486436918575064,-0.0879128913359509,-1.3512698619843427e-16,-2.252116436640571e-16,-0.11388456333791273,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.28291638985044504,0.3558149198623208,0.7791694050871015,-0.4049444550506957,,,False,True,False,False,False,False,False,True,False,False,False
3.369928565965172,-0.07226660610530103,-0.017164789185143824,0.6072388183710679,0.5632838105440267,-0.1976503116381422,-1.1432706930975064e-16,-0.8279649743271393,-0.12486436918575064,-0.0879128913359509,-1.3512698619843427e-16,-2.252116436640571e-16,-0.11388456333791273,-0.11789399566416926,1.0797044029949066,-0.6498713378025875,-0.24609075958596532,-0.10907850297674476,0.9832247971843439,0.2094847791493487,,,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-1.005268204222118,-0.017164789185143824,0.3547082427881544,0.41898702339302674,-0.1976503116381422,-1.1432706930975064e-16,-0.8279649743271393,-0.11432649373853303,0.17987274622675453,-1.3512698619843427e-16,-2.252116436640571e-16,-0.03931395233519759,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,-0.6174753706188743,0.0015029422616734027,0.7791694050871015,0.2653419822584437,,,False,True,False,False,False,False,False,True,False,False,False
0.17064807797710066,-1.005268204222118,-0.017164789185143824,0.3547082427881544,0.41898702339302674,-0.1976503116381422,-1.1432706930975064e-16,-0.8279649743271393,-0.11432649373853303,0.17987274622675453,-1.3512698619843427e-16,-2.252116436640571e-16,-0.03931395233519759,-0.11789399566416926,1.0797044029949066,-0.5861211769706098,-0.5958832420704493,-0.3076737515681908,1.7994463655733133,0.2653419822584437,,,False,True,False,False,False,False,False,True,False,False,False
1.084728217402264,-1.768633148135877,-0.017164789185143824,0.27053138426051654,0.5151848814936933,-0.1976503116381422,-1.1432706930975064e-16,-0.8279649743271393,-0.2302431236579268,-0.4261684335204209,-1.3512698619843427e-16,-2.252116436640571e-16,-0.03931395233519759,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,0.10262211647109654,-0.031220138472144113,0.7791694050871015,0.041913169822063875,,,False,True,False,False,False,False,False,True,False,False,False
1.084728217402264,-1.768633148135877,-0.017164789185143824,0.27053138426051654,0.5151848814936933,-0.1976503116381422,-1.1432706930975064e-16,-0.8279649743271393,-0.2302431236579268,-0.4261684335204209,-1.3512698619843427e-16,-2.252116436640571e-16,-0.03931395233519759,-0.11789399566416926,1.0797044029949066,-0.49049593572264355,-1.2987070263216798,-1.2261767763036273,2.207557149767798,0.6004852009130134,,,False,True,False,False,False,False,False,True,False,False,False
-0.5606160335630299,-0.4963582416129449,0.6185842381025958,0.9439462524816191,0.5151848814936933,-0.17945634052543558,1.007874844973926,0.0,-0.0932507428440978,8.694071294061293e-17,1.6551914934108005,3.6184781980076934,2.123233766743544,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,-1.3213787612975263,-1.1201088594422872,0.7791694050871015,-1.5220885172325946,,,False,True,False,False,False,False,False,False,False,False,True
-0.5606160335630299,-0.4963582416129449,0.6185842381025958,0.9439462524816191,0.5151848814936933,-0.17945634052543558,1.007874844973926,0.0,-0.0932507428440978,8.694071294061293e-17,1.6551914934108005,3.6184781980076934,2.123233766743544,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.7052107356217026,-1.5474087674583064,False,True,False,False,False,False,False,False,False,False,True
-0.5606160335630299,-0.4963582416129449,0.6185842381025958,0.9439462524816191,0.5151848814936933,-0.17945634052543558,1.007874844973926,0.0,-0.0932507428440978,8.694071294061293e-17,1.6551914934108005,3.6184781980076934,2.123233766743544,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.4281596001675914,-1.463695410392531,False,True,False,False,False,False,False,False,False,False,True
-0.5606160335630299,-0.4963582416129449,0.6185842381025958,0.9439462524816191,0.5151848814936933,-0.17945634052543558,1.007874844973926,0.0,-0.0932507428440978,8.694071294061293e-17,1.6551914934108005,3.6184781980076934,2.123233766743544,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,0.402993806194742,-0.4800634648696716,False,True,False,False,False,False,False,False,False,False,True
-0.5606160335630299,-0.4963582416129449,0.6185842381025958,0.9439462524816191,0.5151848814936933,-0.17945634052543558,1.007874844973926,0.0,-0.0932507428440978,8.694071294061293e-17,1.6551914934108005,3.6184781980076934,2.123233766743544,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,0.9570960771029643,0.44078346285385633,False,True,False,False,False,False,False,False,False,False,True
-0.14927997082170677,0.012551720996227842,0.6185842381025958,0.9439462524816191,0.22659130719169374,-0.17945634052543558,0.8248633223950144,0.0,0.13858251699468974,8.694071294061293e-17,1.6551914934108005,3.6184781980076934,2.123233766743544,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,-1.3753590826685886,-1.1765279641557662,0.7791694050871015,-0.6283732674870756,,,False,True,False,False,False,False,False,False,False,False,True
-0.14927997082170677,0.012551720996227842,0.6185842381025958,0.9439462524816191,0.22659130719169374,-0.17945634052543558,0.8248633223950144,0.0,0.13858251699468974,8.694071294061293e-17,1.6551914934108005,3.6184781980076934,2.123233766743544,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.7052107356217026,-0.9195585894649918,False,True,False,False,False,False,False,False,False,False,True
-0.14927997082170677,0.012551720996227842,0.6185842381025958,0.9439462524816191,0.22659130719169374,-0.17945634052543558,0.8248633223950144,0.0,0.13858251699468974,8.694071294061293e-17,1.6551914934108005,3.6184781980076934,2.123233766743544,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.4281596001675914,-0.7312035360669974,False,True,False,False,False,False,False,False,False,False,True
-0.14927997082170677,0.012551720996227842,0.6185842381025958,0.9439462524816191,0.22659130719169374,-0.17945634052543558,0.8248633223950144,0.0,0.13858251699468974,8.694071294061293e-17,1.6551914934108005,3.6184781980076934,2.123233766743544,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,0.12594267074063087,0.31521342725519347,False,True,False,False,False,False,False,False,False,False,True
-0.14927997082170677,0.012551720996227842,0.6185842381025958,0.9439462524816191,0.22659130719169374,-0.17945634052543558,0.8248633223950144,0.0,0.13858251699468974,8.694071294061293e-17,1.6551914934108005,3.6184781980076934,2.123233766743544,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,0.9570960771029643,0.5663534984525193,False,True,False,False,False,False,False,False,False,False,True
-0.7434320614480627,-0.3267215874098876,1.2543332653903354,0.6072388183710679,0.27469023624202704,-0.17743478817957928,0.5401787317167073,0.0,0.23342339601964826,8.694071294061293e-17,1.6551914934108005,3.6184781980076934,2.123233766743544,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,-1.504911853959138,-0.7928780521041096,1.595390973476071,-0.6283732674870756,,,False,True,False,False,False,False,False,False,False,False,True
