C concentration (weight%),Si concentration (weight%),Mn concentration (weight%),S concentration (weight%),P concentration (weight%),V concentration (weight%),O concentration (ppm/weight),Ti concentration (ppm/weight),N concentration (ppm/weight),Al concentration (ppm/weight),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),AC,electrode positive,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_ShMA,Type of weld_TSA,y
0.1706480779771006,0.2670067023008139,-0.4939765596509484,0.3547082427881544,0.0341955909903608,-0.1976503116381422,0.4859530953970297,0.0,-0.6306823906521961,0.8986657733687533,1.7809581988528354,0.1374746685637139,0.8741760324480641,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,0
0.033536057063326,0.9455533191130444,1.0689064657647451,0.1863545257328788,0.3708880943426936,-0.1976503116381422,-0.049525063259786,0.0,-0.0616371165024449,0.5463162502599304,0.7748245553165565,0.1374746685637139,0.2030405334236269,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
0.033536057063326,0.9455533191130444,1.0689064657647451,0.1863545257328788,0.3708880943426936,-0.1976503116381422,-0.049525063259786,0.0,-0.0616371165024449,0.5463162502599304,0.7748245553165565,0.1374746685637139,0.2030405334236269,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.2406879847642231,0.6062800107069294,0.90996920894281,0.2705313842605165,0.274690236242027,-0.1976503116381422,-0.1240853131993427,0.0,-0.3145461272356677,0.6872560595034596,1.277891377084696,0.1374746685637139,0.5386082829358456,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.2406879847642231,0.6062800107069294,0.90996920894281,0.2705313842605165,0.274690236242027,-0.1976503116381422,-0.1240853131993427,0.0,-0.3145461272356677,0.6872560595034596,1.277891377084696,0.1374746685637139,0.5386082829358456,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-2.1602562775570657,1.8785549172298612,-0.3350393028290133,0.1021776672052409,-0.2543979833116387,-0.1976503116381422,-0.6731198809360779,0.0,-0.4093870062606262,-0.581202223688303,-0.533149181280606,-0.3997172341282583,-0.4923304141766926,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,True,False,False,False,False,False,False,1
-0.6977280544768045,1.7089182630268038,-0.5204661024546042,-0.0661760498500347,-0.1582001252109721,-0.1976503116381422,-0.9103570398346672,0.0,-0.3356218781301029,-0.6516721283100676,-0.533149181280606,-0.3997172341282583,-0.4923304141766926,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,True,False,False,False,False,False,False,1
0.1706480779771006,2.1330098985344472,-0.149612503203423,0.0180008086776031,-0.1582001252109721,-0.1976503116381422,-0.8900224262147881,0.0,-0.6201445152049786,-0.6516721283100676,-0.533149181280606,-0.3997172341282583,-0.4923304141766926,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,True,False,False,False,False,False,False,1
1.084728217402264,1.8785549172298612,-0.4939765596509484,0.0180008086776031,-0.1582001252109721,-0.1976503116381422,-1.2153762441328533,0.0,-0.5147657607328024,-0.6516721283100676,-0.533149181280606,-0.3997172341282583,-0.4923304141766926,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,True,False,False,False,False,False,False,1
-0.1492799708217067,0.5214616836054006,0.90996920894281,0.1863545257328788,0.2265913071916937,-0.1976503116381422,0.147042868399045,0.0,-0.4093870062606262,0.8281958687469887,1.7809581988528354,0.1374746685637139,0.8741760324480641,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.1492799708217067,0.5214616836054006,0.90996920894281,0.1863545257328788,0.2265913071916937,-0.1976503116381422,0.147042868399045,0.0,-0.4093870062606262,0.8281958687469887,1.7809581988528354,0.1374746685637139,0.8741760324480641,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.3778000056779971,4.847196365783369,-0.0171647891851438,0.5230619598434301,0.5151848814936933,-0.1976503116381422,2.356737548425905,0.0,-0.8835914013854189,1.1805453918558115,0.7748245553165565,0.1374746685637139,0.2030405334236269,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.3778000056779971,4.847196365783369,-0.0171647891851438,0.5230619598434301,0.5151848814936933,-0.1976503116381422,2.356737548425905,0.0,-0.8835914013854189,1.1805453918558115,0.7748245553165565,0.1374746685637139,0.2030405334236269,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.4692080196205135,3.999013094768081,-0.2290811316143899,0.6072388183710679,0.3708880943426936,-0.1976503116381422,2.2550644803265096,0.0,-0.8941292768326365,1.603364819586399,1.277891377084696,0.1374746685637139,0.5386082829358456,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.4692080196205135,3.999013094768081,-0.2290811316143899,0.6072388183710679,0.3708880943426936,-0.1976503116381422,2.2550644803265096,0.0,-0.8941292768326365,1.603364819586399,1.277891377084696,0.1374746685637139,0.5386082829358456,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.7434320614480627,2.981193169549736,-0.5469556452582601,0.5230619598434301,0.1784923781413606,-0.1976503116381422,2.5736400937046158,0.0,-0.8835914013854189,2.096654151938752,1.7809581988528354,0.1374746685637139,0.8741760324480641,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.7434320614480627,2.981193169549736,-0.5469556452582601,0.5230619598434301,0.1784923781413606,-0.1976503116381422,2.5736400937046158,0.0,-0.8835914013854189,2.096654151938752,1.7809581988528354,0.1374746685637139,0.8741760324480641,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.2863919917354807,6.882836216220059,0.6450737809062517,0.4388851013157921,0.659481668644693,-0.1976503116381422,1.7466991398295328,0.0,-0.7782126469132428,0.8986657733687533,0.7748245553165565,0.1374746685637139,0.2030405334236269,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,0
-0.2863919917354807,6.882836216220059,0.6450737809062517,0.4388851013157921,0.659481668644693,-0.1976503116381422,1.7466991398295328,0.0,-0.7782126469132428,0.8986657733687533,0.7748245553165565,0.1374746685637139,0.2030405334236269,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,0
-0.5606160335630299,5.271288001291012,0.3271992672623821,0.2705313842605165,0.5151848814936933,-0.1976503116381422,2.1940606394668727,0.0,-0.7255232696771547,1.251015296477576,1.277891377084696,0.1374746685637139,0.5386082829358456,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.5606160335630299,5.271288001291012,0.3271992672623821,0.2705313842605165,0.5151848814936933,-0.1976503116381422,2.1940606394668727,0.0,-0.7255232696771547,1.251015296477576,1.277891377084696,0.1374746685637139,0.5386082829358456,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.1492799708217067,3.659739786361966,-0.1761020460070788,0.4388851013157921,0.2265913071916937,-0.1976503116381422,1.828037594309049,0.0,-0.6833717678882842,1.7443046288299282,1.7809581988528354,0.1374746685637139,0.8741760324480641,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.1492799708217067,3.659739786361966,-0.1761020460070788,0.4388851013157921,0.2265913071916937,-0.1976503116381422,1.828037594309049,0.0,-0.6833717678882842,1.7443046288299282,1.7809581988528354,0.1374746685637139,0.8741760324480641,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.1949839777929649,6.373926253610887,1.333801893801303,0.4388851013157921,0.7075805976950263,-0.1976503116381422,1.1366607312331602,0.0,-0.4831521343911495,1.5328949149646345,0.7748245553165565,0.1374746685637139,0.2030405334236269,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,0
-0.1949839777929649,6.373926253610887,1.333801893801303,0.4388851013157921,0.7075805976950263,-0.1976503116381422,1.1366607312331602,0.0,-0.4831521343911495,1.5328949149646345,0.7748245553165565,0.1374746685637139,0.2030405334236269,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,0
-0.2406879847642231,4.338286403174196,0.8569901233354984,0.1863545257328788,0.4189870233930267,-0.1976503116381422,1.8890414351686864,0.0,-0.4093870062606262,1.46242501034287,1.277891377084696,0.1374746685637139,0.5386082829358456,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.2406879847642231,4.338286403174196,0.8569901233354984,0.1863545257328788,0.4189870233930267,-0.1976503116381422,1.8890414351686864,0.0,-0.4093870062606262,1.46242501034287,1.277891377084696,0.1374746685637139,0.5386082829358456,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
0.033536057063326,2.6419198611436205,0.59209469529894,0.2705313842605165,0.1784923781413606,-0.1976503116381422,1.387454299211669,0.0,-0.3777733799189734,1.603364819586399,1.7809581988528354,0.1374746685637139,0.8741760324480641,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
0.033536057063326,2.6419198611436205,0.59209469529894,0.2705313842605165,0.1784923781413606,-0.1976503116381422,1.387454299211669,0.0,-0.3777733799189734,1.603364819586399,1.7809581988528354,0.1374746685637139,0.8741760324480641,1.1170975241459389,-0.3221826491403907,-0.6976839584265707,False,True,False,False,False,False,False,True,False,False,False,1
-0.1492799708217067,0.0973700480977567,-1.5005791861898694,-0.1503529083776724,-0.3024969123619719,-0.196639535465214,0.058926209379569,-0.7559421712050327,-0.5042278852855848,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.1492799708217067,0.0973700480977567,-1.5005791861898694,-0.1503529083776724,-0.3024969123619719,-0.196639535465214,0.058926209379569,-0.7559421712050327,-0.5042278852855848,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.1492799708217067,0.0973700480977567,-1.5005791861898694,-0.1503529083776724,-0.3024969123619719,-0.196639535465214,0.058926209379569,-0.7559421712050327,-0.5042278852855848,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.5606160335630299,-0.2419032603083587,-1.5270687289935254,-0.318706625432948,-0.2543979833116387,-0.196639535465214,0.214824913798642,-0.776520114954206,-0.4304627571550615,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.5606160335630299,-0.2419032603083587,-1.5270687289935254,-0.318706625432948,-0.2543979833116387,-0.196639535465214,0.214824913798642,-0.776520114954206,-0.4304627571550615,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.5606160335630299,-0.2419032603083587,-1.5270687289935254,-0.318706625432948,-0.2543979833116387,-0.196639535465214,0.214824913798642,-0.776520114954206,-0.4304627571550615,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.5149120265917717,-0.5811765687144738,-1.580047814600837,-0.2345297669053102,-0.3024969123619719,-0.196639535465214,0.3164979818980374,-0.776520114954206,-0.2618567499995796,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.5149120265917717,-0.5811765687144738,-1.580047814600837,-0.2345297669053102,-0.3024969123619719,-0.196639535465214,0.3164979818980374,-0.776520114954206,-0.2618567499995796,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.5149120265917717,-0.5811765687144738,-1.580047814600837,-0.2345297669053102,-0.3024969123619719,-0.196639535465214,0.3164979818980374,-0.776520114954206,-0.2618567499995796,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.6520240475055463,-0.3267215874098876,-1.5535582717971812,-0.2345297669053102,-0.3024969123619719,-0.196639535465214,0.3978364363775537,-0.7662311430796194,-0.4093870062606262,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.6520240475055463,-0.3267215874098876,-1.5535582717971812,-0.2345297669053102,-0.3024969123619719,-0.196639535465214,0.3978364363775537,-0.7662311430796194,-0.4093870062606262,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.6520240475055463,-0.3267215874098876,-1.5535582717971812,-0.2345297669053102,-0.3024969123619719,-0.196639535465214,0.3978364363775537,-0.7662311430796194,-0.4093870062606262,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.2863919917354807,-0.1570849332068299,-1.4476001005825578,-0.318706625432948,-0.2543979833116387,-0.196639535465214,-0.0766378814196248,-0.776520114954206,-0.3356218781301029,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.2863919917354807,-0.1570849332068299,-1.4476001005825578,-0.318706625432948,-0.2543979833116387,-0.196639535465214,-0.0766378814196248,-0.776520114954206,-0.3356218781301029,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.2863919917354807,-0.1570849332068299,-1.4476001005825578,-0.318706625432948,-0.2543979833116387,-0.196639535465214,-0.0766378814196248,-0.776520114954206,-0.3356218781301029,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.1492799708217067,0.0973700480977567,-1.4476001005825578,-0.2345297669053102,-0.3024969123619719,-0.196639535465214,0.0860390275394078,-0.776520114954206,-0.3777733799189734,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.1492799708217067,0.0973700480977567,-1.4476001005825578,-0.2345297669053102,-0.3024969123619719,-0.196639535465214,0.0860390275394078,-0.776520114954206,-0.3777733799189734,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.1492799708217067,0.0973700480977567,-1.4476001005825578,-0.2345297669053102,-0.3024969123619719,-0.196639535465214,0.0860390275394078,-0.776520114954206,-0.3777733799189734,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.0578719568791903,-0.2419032603083587,-1.5270687289935254,-0.1503529083776724,-0.2543979833116387,-0.196639535465214,-0.0224122450999472,-0.776520114954206,-0.3250840026828853,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.0578719568791903,-0.2419032603083587,-1.5270687289935254,-0.1503529083776724,-0.2543979833116387,-0.196639535465214,-0.0224122450999472,-0.776520114954206,-0.3250840026828853,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.0578719568791903,-0.2419032603083587,-1.5270687289935254,-0.1503529083776724,-0.2543979833116387,-0.196639535465214,-0.0224122450999472,-0.776520114954206,-0.3250840026828853,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.2863919917354807,0.1821883751992851,-1.4740896433862136,-0.1503529083776724,-0.1582001252109721,-0.196639535465214,0.4249492545373924,-0.776520114954206,-0.3461597535773205,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.2863919917354807,0.1821883751992851,-1.4740896433862136,-0.1503529083776724,-0.1582001252109721,-0.196639535465214,0.4249492545373924,-0.776520114954206,-0.3461597535773205,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.2863919917354807,0.1821883751992851,-1.4740896433862136,-0.1503529083776724,-0.1582001252109721,-0.196639535465214,0.4249492545373924,-0.776520114954206,-0.3461597535773205,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.1035759638504485,-0.6659948958160026,-1.6595164430118046,-0.1503529083776724,-0.1582001252109721,-0.196639535465214,0.3978364363775537,-0.7868090868287927,-0.2302431236579268,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.1035759638504485,-0.6659948958160026,-1.6595164430118046,-0.1503529083776724,-0.1582001252109721,-0.196639535465214,0.3978364363775537,-0.7868090868287927,-0.2302431236579268,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.1035759638504485,-0.6659948958160026,-1.6595164430118046,-0.1503529083776724,-0.1582001252109721,-0.196639535465214,0.3978364363775537,-0.7868090868287927,-0.2302431236579268,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.0121679499079321,-0.411539914511416,-1.5005791861898694,-0.1503529083776724,-0.2543979833116387,-0.196639535465214,0.3436108000578761,-0.745653199330446,-0.3145461272356677,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.0121679499079321,-0.411539914511416,-1.5005791861898694,-0.1503529083776724,-0.2543979833116387,-0.196639535465214,0.3436108000578761,-0.745653199330446,-0.3145461272356677,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.0121679499079321,-0.411539914511416,-1.5005791861898694,-0.1503529083776724,-0.2543979833116387,-0.196639535465214,0.3436108000578761,-0.745653199330446,-0.3145461272356677,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.3778000056779971,-0.411539914511416,-1.5535582717971812,-0.1503529083776724,-0.3024969123619719,-0.196639535465214,0.2419377319584807,-0.776520114954206,-0.3988491308134086,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.3778000056779971,-0.411539914511416,-1.5535582717971812,-0.1503529083776724,-0.3024969123619719,-0.196639535465214,0.2419377319584807,-0.776520114954206,-0.3988491308134086,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.3778000056779971,-0.411539914511416,-1.5535582717971812,-0.1503529083776724,-0.3024969123619719,-0.196639535465214,0.2419377319584807,-0.776520114954206,-0.3988491308134086,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.5149120265917717,-0.2419032603083587,-1.5535582717971812,-0.2345297669053102,-0.2062990542613055,-0.196639535465214,0.5266223226367879,-0.7868090868287927,-0.4093870062606262,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.5149120265917717,-0.2419032603083587,-1.5535582717971812,-0.2345297669053102,-0.2062990542613055,-0.196639535465214,0.5266223226367879,-0.7868090868287927,-0.4093870062606262,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.5149120265917717,-0.2419032603083587,-1.5535582717971812,-0.2345297669053102,-0.2062990542613055,-0.196639535465214,0.5266223226367879,-0.7868090868287927,-0.4093870062606262,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.5606160335630299,-0.072266606105301,-1.5005791861898694,-0.2345297669053102,-0.2543979833116387,-0.196639535465214,0.3842800272976343,-0.7868090868287927,-0.5358415116272376,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.5606160335630299,-0.072266606105301,-1.5005791861898694,-0.2345297669053102,-0.2543979833116387,-0.196639535465214,0.3842800272976343,-0.7868090868287927,-0.5358415116272376,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.5606160335630299,-0.072266606105301,-1.5005791861898694,-0.2345297669053102,-0.2543979833116387,-0.196639535465214,0.3842800272976343,-0.7868090868287927,-0.5358415116272376,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.1492799708217067,0.1821883751992851,-1.5005791861898694,-0.4028834839605858,-0.4467936995129717,-0.196639535465214,-0.0901942904995442,-0.4369840430928461,-0.3566976290245381,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.1492799708217067,0.1821883751992851,-1.5005791861898694,-0.4028834839605858,-0.4467936995129717,-0.196639535465214,-0.0901942904995442,-0.4369840430928461,-0.3566976290245381,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.1492799708217067,0.1821883751992851,-1.5005791861898694,-0.4028834839605858,-0.4467936995129717,-0.196639535465214,-0.0901942904995442,-0.4369840430928461,-0.3566976290245381,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.6063200405342881,-0.1570849332068299,-1.4740896433862136,-0.318706625432948,-0.2062990542613055,-0.196639535465214,0.2080467092586823,-0.4369840430928461,-0.2723946254467972,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.6063200405342881,-0.1570849332068299,-1.4740896433862136,-0.318706625432948,-0.2062990542613055,-0.196639535465214,0.2080467092586823,-0.4369840430928461,-0.2723946254467972,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.6063200405342881,-0.1570849332068299,-1.4740896433862136,-0.318706625432948,-0.2062990542613055,-0.196639535465214,0.2080467092586823,-0.4369840430928461,-0.2723946254467972,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
-0.5606160335630299,-0.4963582416129449,-1.580047814600837,-0.2345297669053102,-0.3024969123619719,-0.196639535465214,0.0860390275394078,-0.4987178743403661,-0.2091673727634915,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.5606160335630299,-0.4963582416129449,-1.580047814600837,-0.2345297669053102,-0.3024969123619719,-0.196639535465214,0.0860390275394078,-0.4987178743403661,-0.2091673727634915,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.5606160335630299,-0.4963582416129449,-1.580047814600837,-0.2345297669053102,-0.3024969123619719,-0.196639535465214,0.0860390275394078,-0.4987178743403661,-0.2091673727634915,-0.6869070806209499,-1.3512698619843427e-16,-2.252116436640571e-16,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,0
